corp_code,corp_name,corp_eng_name,ticker,modify_date
00536888,케이알엠,"Korea Robot Manufacturing Co., Ltd.",093640,20231215
00140362,제이에스전선,"JS Cable Co., LTD",005560,20231130
01447244,에이치엠씨아이비제5호기업인수목적,HMCIB NO.5 Special Purpose Acquisition Company,353060,20230922
01567520,대신밸런스제10호기업인수목적,Daishin Balance No.10 Special Purpose Acquisition Company,387310,20230316
00128227,삼정펄프,"SAM JUNG PULP CO.,LTD.",009770,20231130
01080252,넥스틴,NEXTIN Inc.,348210,20231218
01416572,세림B&G,"SERIM B&G Co.,Ltd",340440,20240220
00352000,하우리,HAURI Inc.,049130,20240220
01775952,한국제13호스팩,"Korea No.13 Special Purpose Acquisition Co., LTD.",464440,20231113
00670085,엘아이에스,"LIS Co., Ltd.",138690,20231206
01402995,케이엔에스,"KNS CO., LTD",432470,20231206
00158316,NICE,"NICE Holdings Co., Ltd",034310,20240102
00583424,아모레퍼시픽,AMOREPACIFIC CORP.,090430,20240102
01535257,엔에이치기업인수목적19호,NH SPECIAL PURPOSE ACQUISITION 19 COMPANY,380440,20240102
01494154,지니너스,GENINUS Inc.,389030,20230918
01021639,나라셀라,"NARA CELLAR Co.,Ltd.",405920,20230919
00173661,에스지신성건설,"SG Shinsung Engineering & Construction Co.,Ltd",001970,20230330
00103547,우진비앤지,"WooGeneB&GCO.,Ltd",018620,20230331
00113997,롯데에너지머티리얼즈,LOTTE ENERGY MATERIALS CORPORATION,020150,20230331
00173032,동화기업,"DONGWHA ENTERPRISE CO.,LTD.",025900,20230331
00480455,STX엔진,"STX Engine Co,.Ltd",077970,20230331
00228350,신화인터텍,SHINWHA INTERTEK CORP.,056700,20230331
00520610,씨큐브,"CQV Co., Ltd.",101240,20230823
00133751,세명전기,SemyungElectricMachinery,017510,20240103
00137234,모베이스전자,"MOBASE ELECTRONICS CO.,LTD.",012860,20240103
00255433,라온시큐어,"RaonSecure Co., Ltd.",042510,20240103
00389970,다날,"DANAL CO., LTD.",064260,20240103
00812362,디에스앤엘,"DSNL Co., Ltd.",141020,20240103
00361594,DMS,"DMS Co.,Ltd.",068790,20230331
00363592,한컴위드,Hancom WITH Inc.,054920,20230331
01116344,이비테크,"EB TECH CO.,LTD.",208850,20230331
00106313,금호건설,"KUMHO Engineering & Construction Co., Ltd.",002990,20231219
00390365,토비스,"TOVISCo.,LTD",051360,20231226
01309421,제이엔비,"JNB Co.,Ltd",452160,20240221
00365934,코세스,"KOSES Co.,Ltd",089890,20240221
00828789,대성산업,"DAESUNG INDUSTRIAL CO., LTD.",128820,20231020
01112700,에스엘에스바이오,"SLSBio(Specialty Lab Solution Bio) Co., Ltd",246250,20231020
00125576,체시스,"CHASYS Co.,Ltd",033250,20231004
01203376,유비쿼스,Ubiquoss Inc.,264450,20231004
01365384,이성씨엔아이,"IHSUNGCNI CO.,LTD.",379390,20231229
01591262,디비금융제10호기업인수목적,"DB Finance No.10 Special Purpose Acquisition Co., Ltd.",404950,20240104
00855163,미원화학,"MIWON CHEMICALS CO., LTD.",134380,20230322
00584362,케이엑스넥스지,"KX NexG Co.,LTD.",081970,20230403
01023822,메디젠휴먼케어,"Medizen Humancare Inc Co., Ltd",236340,20230602
00372688,티사이언티픽,"T Scientific Co.,Ltd",057680,20230630
01363818,롯데리츠,"LOTTE REIT Co., Ltd.",330590,20230704
00965512,라온텍,RAONTECH INC.,418420,20230706
00441304,가온그룹,"KAON Group Co., Ltd.",078890,20230417
00619507,와이씨켐,"YCCHEM CO., LTD.",112290,20230417
01497124,캡스톤파트너스,"Capstone Partners Co., Ltd.",452300,20231115
00269852,폴라리스오피스,Polaris Office Corp.,041020,20231115
00135917,한화손해보험,"Hanwha General Insurance Co., Ltd.",000370,20230323
00472890,동국알앤에스,"DONGKUK REFRACTORIES & STEEL CO., LTD.",075970,20230323
01576713,엔에이치기업인수목적22호,NH SPECIAL PURPOSE ACQUISITION 22 COMPANY,396770,20230428
00456218,모두투어,MODETOURNETWORKINC.,080160,20230713
01089855,맘스터치앤컴퍼니,MOM'S TOUCH&Co.,220630,20240214
00127255,삼영,"SAMYOUNG CO.,LTD.",003720,20230424
00531917,톱텍,"TOPTEC COMPANY,LIMITED",108230,20230410
01450105,미래에셋대우기업인수목적5호,MIRAE ASSET DAEWOO SPECIAL PURPOSE ACQUISITION 5 COMPANY,353490,20230517
01134216,트루엔,"TRUEN Co., Ltd",417790,20230517
01631658,대신밸런스제12호기업인수목적,Daishin Balance No.12 Special Purpose Acquisition Company,426670,20230420
00614593,넥스트아이,"NextEye Co., Ltd.",137940,20240111
00910947,바다로19호선박투자회사,Badaro No.19 Ship Investment Company,155900,20231124
00800084,씨엑스아이,CXI Healthcare Technology Group Limited,900120,20231124
01505469,디비금융제9호기업인수목적,"DB Finance No.9 Special Purpose Acquisition Co., Ltd.",367360,20231124
00114552,도화엔지니어링,"DOHWA ENGINEERING Co., Ltd.",002150,20230327
00116301,NI스틸,"NI STEEL CO.,LTD",008260,20230327
00163318,모헨즈,"Mohenz. Co., Ltd",006920,20230327
00121570,문배철강,"MOONBAE STEEL CO.,LTD",008420,20230327
00142865,WISCOM,"WISCOM CO.,LTD",024070,20230327
00490151,파트론,"PARTRONCO.,LTD",091700,20230327
00138747,아세아텍,"ASIA TECHNOLOGY Co., Ltd.",050860,20231128
00483735,해성옵틱스,"Haesung Optics Co.,Ltd",076610,20231128
00359474,제이웨이,"J way Co.,Ltd.",058420,20230414
00231105,동성화인텍,"DONGSUNG FINETEC CO., Ltd",033500,20230713
01030503,우진엔텍,WOOJIN Ntec Inc.,457550,20240124
01792825,대신밸런스제17호스팩,Daishin Balance No.17 Special Purpose Acquisition Company,471050,20240124
01350869,우리금융지주,Woori Financial Group Inc.,316140,20230327
01493535,모비데이즈,Mobidays Inc.,363260,20230427
00180795,인팩,INFAC CORPORATION,023810,20230427
00646732,진양홀딩스,CHINYANG HOLDINGS CORPORATION,100250,20230516
01335578,애니플러스,ANIPLUS INC.,310200,20230516
00564562,엠씨넥스,"MCNEX CO.,LTD",097520,20230227
01526949,하이제6호기업인수목적,HI Special Purpose Acquisition Company VI,377400,20240125
00105040,뉴인텍,"NUIN TEK CO., LTD",012340,20230502
00152437,케이프,CAPE INDUSTRIES LTD.,064820,20230502
00303192,디에이피,"DAP Co., Ltd",066900,20231205
00353762,키이스트,"KEYEAST Co., Ltd.",054780,20231208
00173999,유성티엔에스,"YOOSUNG T&S CO.,LTD",024800,20240207
00862312,포스뱅크,"POSBANK CO., LTD.",105760,20240129
00356389,프럼파스트,"PLUMB FAST CO., LTD.",035200,20230502
00657756,무송지오씨,MSGOC CO. LTD.,135160,20230502
00418379,자연과환경,"NatureandEnvironmentCo.,Ltd.",043910,20230502
01596665,한국제10호기업인수목적,"Korea No.10 Special Purpose Acquisition Co., LTD.",409570,20230831
00309460,HB인베스트먼트,"HB Investment, Inc.",440290,20240220
00652007,메카로,"MECARO.CO.,LTD.",241770,20230502
00769158,케이엔제이,"KnJ Co.,Ltd.",272110,20230502
00757816,모다,Moda Inc.,149940,20240220
00102113,경인양행,KYUNG-IN SYNTHETIC CORPORATION,012610,20230227
00145598,이연제약,"REYON PHARMACEUTICAL CO., LTD",102460,20230802
00454399,이상네트웍스,"eSANGNetworksCo.,Ltd",080010,20231006
00542074,나노캠텍,"Nano Chem Tech, Inc.",091970,20231006
01476219,코스텍시스,"KOSTECSYS. CO., LTD.",355150,20231123
01043853,베노티앤알,"BENO TNR, Inc.",206400,20230919
00409672,티비에이치글로벌,"TBH GLOBAL CO.,LTD",084870,20230922
00425254,나우코스,"NOWCOS CO., LTD",257990,20240201
00664048,우리넷,"Woori-Net Co., Ltd.",115440,20240201
01652970,하나금융23호기업인수목적,Hana Financial Twenty-three SPAC,427950,20240201
01158632,진코스텍,"JINCOSTECH CO.,LTD.",250030,20240222
00138057,써니전자,"SUNNY ELECTRONICS CO.,LTD",004770,20240222
00605328,씨앤지하이테크,"C&G Hi Tech Co., Ltd",264660,20240226
00372253,연우,"YONWOO CO., LTD",115960,20240306
01797440,SK증권제11호스팩,SK Securities No.11 Special Purpose Acquisition Company,472230,20240304
00468374,원익QnC,WONIK QnC CORPORATION,074600,20240307
00689418,지유온,"G.U.ON Co., Ltd.",111820,20240318
00260569,유니셈,"UNION SEMICONDUCTOR EQUIPMENT  CO.,LTD;",036200,20240227
01669226,한화리츠,"Hanwha REIT Co., Ltd.",451800,20231127
00159971,KC그린홀딩스,"KC Green Holdings Co.,Ltd.",009440,20240308
01357446,퓨런티어,Furonteer Inc.,370090,20240318
01787072,유진스팩10호,EUGENE SPECIAL PURPOSE ACQUISITION 10 COMPANY,468760,20240229
01791561,하나31호스팩,Hana 31 Special Purpose Acquisition Company,469900,20240305
00367710,동인기연,"DONG IN ENTECH Co., Ltd.",111380,20231121
00117744,메리츠화재해상보험,"Meritz Fire & Marine Insurance CO., Ltd",000060,20231129
00611912,아모그린텍,"AMOGREENTECH Co., Ltd.",125210,20240228
00876209,미래엔에듀파트너,"MiraeN Edupartner Co., Ltd.",208890,20240305
01293953,싸이버원,"CyberOne Co., Ltd.",356890,20240223
00692254,아이패밀리에스씨,"iFamilySC Co,. Ltd.",114840,20240223
00351995,지에스이,"GSE Co., Ltd.",053050,20240226
00957373,펨트론,PEMTRON Corporation,168360,20240226
00126201,삼성공조,"SAMSUNG CLIMATE CONTROL CO.,LTD",006660,20230526
00760999,상신전자,"SANGSHIN ELECTRONICS CO., LTD.",263810,20230526
00111014,애큐온저축은행,ACUON SAVINGS BANK,007640,20230927
00604028,피코그램,"picogram Co., Ltd.",376180,20240226
01685251,컨텍,"CONTEC Co.,Ltd",451760,20240226
00642897,브레인즈컴퍼니,"Brainzcompany Co., Ltd.",099390,20230224
01632851,아이비케이에스제19호기업인수목적,IBKS No.19 Special Purpose Acquisition Company,426550,20240215
00618401,크루셜텍,"Crucialtec Co., Ltd.",114120,20240215
00533191,비보존 제약,"VIVOZON PHARMACEUTICAL CO., LTD.",082800,20230703
00913689,세경하이테크,"Se Gyung Hi Tech Co., Ltd.",148150,20230703
01080687,아우딘퓨쳐스,"Outin Futures Co., Ltd.",227610,20230703
01237434,플리토,Flitto Inc.,300080,20230901
00266961,NAVER,NAVER Corporation,035420,20240311
01188378,시스웍,"SYSWORK CO., LTD",269620,20240312
00890388,지성이씨에스,"ZISUNG ECS CO.,Ltd.",138290,20240227
00578538,티피씨글로벌,"TPC CO., LTD",130740,20240227
01419384,하나금융16호기업인수목적,Hana Financial Sixteenth Special Purpose Acquisition Company,343510,20230302
00531865,유니테크노,"UNITEKNO Co., Ltd",241690,20230503
00122694,범양건영,"BUMYANG CONSTRUCTION CO.,LTD",002410,20230328
00141556,오로라,AURORA WORLD Corporation,039830,20230328
00405719,아이크래프트,"iCRAFTCo.,Ltd.",052460,20230328
00602279,그린플러스,"GREEN PLUS Co., Ltd.",186230,20230328
00624749,에스피시스템스,"SP SYSTEMS CO.,LTD.",317830,20230328
00990563,피엔아이컴퍼니,"PNIcompany.Co.,Ltd.",242350,20230918
01514528,신한제7호기업인수목적,Shinhan 7th Special Purpose Acquisition Company,366330,20230918
01264872,이노뎁,INNODEP INC.,303530,20240223
00858364,BNK금융지주,BNK Financial Group Inc.,138930,20230320
00161693,한샘,"HANSSEM CO.,LTD.",009240,20231017
00147994,새로닉스,"SERONICS. CO., LTD.",042600,20231017
00230814,휴림에이텍,"HYULIM A-TECH Co., Ltd.",078590,20240321
00124780,사조씨푸드,"SAJO SEA FOOD CO.,LTD",014710,20240321
00139214,삼성화재해상보험,"SAMSUNG FIRE & MARINE INSURANCE CO.,LTD",000810,20240321
00166500,화천기계,"HWACHEON MACHINERY CO.,LTD",010660,20240321
01135941,원익IPS,"WONIK IPS CO., LTD.",240810,20240219
00173351,삼진,Samjin,032750,20231213
01221947,비엔에프머티리얼즈,BNF CORPORATION LTD.,271780,20240308
00296324,큐로홀딩스,"CUROHOLDINGS Co., Ltd.",051780,20240219
01515864,넥스트칩,"Nextchip Co., Ltd.",396270,20240219
01513404,하나머스트7호기업인수목적,Hana Must Seven Special Purpose Acquisition Company,372290,20240219
01676642,사피엔반도체,Sapien Semiconductors Inc.,452430,20240219
00165103,푸드웰,FOODWELL CORPORATION,005670,20230329
01387164,샤페론,Shaperon Inc.,378800,20240222
01524118,나노팀,NanoTIM Co. Ltd.,417010,20240219
00121932,미원상사,"MIWON COMMERCIAL CO.,LTD",002840,20230329
00362858,예스24,"YES24Co.,Ltd",053280,20230329
00535676,테크윙,"Techwing, Inc.",089030,20240223
00664288,스페이스솔루션,SPACE SOLUTION INC.,245030,20240214
00886792,루켄테크놀러지스,"LUKEN Technologies Co., Ltd.",162120,20240227
01110058,바이오인프라,"BioInfra Co.,Ltd.",199730,20230329
00878696,에스케이바이오팜,"SK biopharmaceuticals Co., Ltd.",326030,20230329
00231901,LB인베스트먼트,LB Investment Inc.,309960,20230329
00155735,피제이전자,"PJ ELECTRONICS CO., LTD.",006140,20240223
00181943,에스제이엠홀딩스,"SJM HOLDINGS CO.,LTD",025530,20240221
00450339,에스에프씨,"SFC Co.,Ltd.",112240,20240221
00595191,후성,"FOOSUNG CO.,LTD",093370,20240314
00120216,KB손해보험,"KB Insurance Co., Ltd",002550,20240221
00136271,신성이엔지,"SHINSUNG E&G Co.,LTD.",011930,20240222
00426828,케이웨더,"Kweather Co., Ltd.",068100,20240222
00149239,조일알미늄,"CHOIL ALUMINUM CO., LTD",018470,20240227
01328170,노드메이슨,"Nordmason Co.,LTD",317860,20230228
01365038,자람테크놀로지,"Zaram Technology,Inc.",389020,20230307
01231786,엑스페릭스,Xperix Inc.,317770,20230717
01505450,디비금융제8호기업인수목적,"DB Finance No.8 Special Purpose Acquisition Co., Ltd.",367340,20230717
00612294,피엔티,"PEOPLE & TECHNOLOGY, INC.",137400,20230223
00264547,KG이니시스,"KGINICIS CO.,LTD.",035600,20230324
00104768,가온전선,"GAON CABLE CO.,LTD",000500,20230324
01137903,디케이티,"DK TECH CO.,LTD",290550,20230403
01442115,소마젠,"Psomagen, Inc.",950200,20230403
00167208,흥아해운,"HEUNG-A SHIPPING CO.,LTD.",003280,20231010
01528141,LS머트리얼즈,"LS Materials Co.,Ltd.",417200,20231212
00297961,케이맥,Korea Materials & Analysis Corp.,043290,20240129
01147487,뷰티스킨,"BEAUTYSKIN Co., Ltd.",406820,20230724
01705777,엔에이치기업인수목적28호,NH SPECIAL PURPOSE ACQUISITION 28 COMPANY,450410,20231221
00150165,브이티,"VT Co., Ltd.",018290,20230721
00390514,이루온,ELUON Corporation,065440,20230223
00165060,하이록코리아,HY-LOK CORPORATION,013030,20230223
00545716,롯데렌탈,"LOTTE rental co., ltd.",089860,20230324
00767460,PI첨단소재,"PI Advanced Materials Co., Ltd.",178920,20230324
01047415,정다운,"JUNGDAWN Co., Ltd.",208140,20230518
01205514,큐라켐,"CURACHEM Co., ltd.",456190,20230518
00599595,BGF에코머티리얼즈,"BGFecomaterials CO., LTD.",126600,20231213
01423837,모아데이타,"Moadata Co., Ltd.",288980,20230223
00571298,덕우전자,"DERKWOO ELECTRONICS CO.,LTD.",263600,20230223
00152729,광전자,AUK CORP,017900,20230330
00765569,기가비스,"GigaVis Co., Ltd.",420770,20230524
00693651,비덴트,"Vidente Co., Ltd.",121800,20230822
00660459,나노씨엠에스,"NANOCMS CO., LTD",247660,20230926
01383229,저스템,"Justem.CO.,LTD",417840,20230803
00920379,티엘비,"TLB Co., Ltd.",356860,20230223
00607797,엄지하우스,"EOMJIHOUSE Co., Ltd",224810,20230404
01187865,앙츠,"Antz. Co., Ltd",267810,20230404
00231707,비트컴퓨터,BITComputer,032850,20240108
00360595,현대글로비스,"HYUNDAI GLOVIS Co., LTD.",086280,20240108
00403632,현대퓨처넷,"Hyundai Futurenet Co., Ltd",126560,20240206
01540815,스튜디오삼익,"Studio Samick Co.,Ltd.",415380,20240206
00364403,쏠리드,"Solid, Inc.",050890,20231108
00208444,피에스케이홀딩스,PSK HOLDINGS INC.,031980,20230223
00161860,한성기업,"HANSUNG ENTERPRISE CO.,LTD",003680,20230223
01596656,메쎄이상,"Messe eSang Co.,Ltd",408920,20230404
00554024,셀트리온헬스케어,"Celltrion Healthcare Co., Ltd.",091990,20240112
00428251,현대백화점,"HYUNDAI DEPARTMENT STORE CO.,LTD",069960,20240208
00135962,신라교역,"SILLA CO.,LTD",004970,20231114
01336461,뉴로메카,"Neuromeka Co., Ltd.",348340,20231204
00378220,버킷스튜디오,"BUCKET STUDIO Co.,Ltd.",066410,20230707
00447609,비에이치,"BHCo.,Ltd.",090460,20230620
00106119,금양,"KUMYANG CO.,LTD",001570,20230621
00108940,대성홀딩스,"DAESUNG HOLDINGS CO., LTD.",016710,20230621
01583397,하나금융20호기업인수목적,Hana Financial Twenty Special Purpose Acquisition Company,400560,20230919
01792791,IBKS제24호스팩,IBKS No.24 Special Purpose Acquisition Company,469480,20240201
00568188,마이크로컨텍솔,"Micro Contact Solution Co.,Ltd.",098120,20230223
00140964,영원무역홀딩스,"Youngone Holdings Co., Ltd",009970,20230223
00311270,원텍,"WON TECH Co.,Ltd.",216280,20230223
01199550,HD현대에너지솔루션,"HD HYUNDAI ENERGY SOLUTIONS CO.,LTD.",322000,20231101
00543107,오킨스전자,"OKins Electronics Co.,Ltd.",080580,20230223
00164502,현대공업,"HYUNDAI INDUSTRIAL CO.,LTD",170030,20230418
01190513,명진홀딩스,"Myungjin Holdings.,Corp.",267060,20230418
01721809,현대그린푸드,"HYUNDAI GREEN FOOD CO., LTD",453340,20230427
00106669,세아베스틸지주,SeAH Besteel Holdings Corporation,001430,20230330
00156895,아주IB투자,"AJU IB INVESTMENT CO., LTD.",027360,20230223
00380429,CMG제약,"CMG Pharmaceutical Co., Ltd.",058820,20230717
01430475,코람코라이프인프라리츠,"KORAMCO LIFE INFRA REIT CO.,LTD",357120,20230920
00138695,뉴아세아,"NEW ASIA CO.,LTD.",013340,20231114
01323032,케이카,"K Car Co., Ltd.",381970,20231114
00173078,명신산업,MYOUNG SHIN INDUSTRY,009900,20230330
00601988,코난테크놀로지,KONAN TECHNOLOGY INCORPORATION,402030,20230330
00573579,평화산업,"PYUNG HWA INDUSTRIAL CO., LTD",090080,20230330
00634728,이크레더블,"e-Credible Co., Ltd.",092130,20230330
00861076,케이탑리츠,"K-TOP REITS CO.,LTD.",145270,20230330
00910840,윈하이텍,"WINHITECH CO., Ltd.",192390,20230330
00109781,대림제지,DaelimPaper,017650,20230228
00361266,코원플레이,"COWON PLAY Co., Ltd.",056000,20230330
01055317,비엔디생활건강,"B&D Life Health CO.,LTD",215050,20230421
01344202,뷰노,"VUNO, Inc.",338220,20240115
00776820,영원무역,Youngone Corporation,111770,20230223
00599285,서플러스글로벌,"SurplusGLOBAL,Inc.",140070,20230223
00550994,아이센스,"i-SENS, Inc.",099190,20230223
01566248,에코프로에이치엔,"ECOPRO HN CO., LTD",383310,20230223
00117708,리드코프,"The LEADCORP, Inc.",012700,20230403
01546101,아이엠티,"IMT Co., Ltd.",451220,20231204
00407771,듀오백,"DUOBACK CO., LTD.",073190,20231204
01475609,디앤디플랫폼리츠,"D&D Platform REIT Co., Ltd.",377190,20240122
00140779,영보화학,"YOUNGBO CHEMICAL CO.,LTD",014440,20240123
01534522,삼성머스트기업인수목적5호,SAMSUNG MUST SPECIAL PURPOSE ACQUISITION 5 COMPANY,380320,20240123
00105138,파라텍,Paratech Company Limited,033540,20230612
01187175,라이프사이언스테크놀로지,Life Science Technology Inc.,285770,20230612
00922304,아셈스,ASSEMS INC.,136410,20230223
00925587,위드텍,"WITHTECH, Inc.",348350,20230223
00872656,금양그린파워,"KUMYANG GREEN POWER CO., Ltd.",282720,20230313
00134565,이스타코,"e-STARCO. CO.,LTD",015020,20230403
00125822,삼보산업,"SAMBO Industrial Co., Ltd.",009620,20230403
00228712,동우팜투테이블,"DONGWOO FARM TO TABLE CO., LTD",088910,20230403
00140858,와이엠,"YM CO., LTD.",007530,20230426
01781847,교보15호스팩,Kyobo 15 Special Purpose Acquisition Company,465320,20231205
01226234,와이바이오로직스,"Y-Biologics, Inc",338840,20231205
